symbol,uniprot_id,log2_age4_over_age1,adj_p_val,cluster
MPC1,Q9Y5U8,0.336599320614972,0.0073557257567767,Increased in senescence
MPI,P34949,0.383197657307313,0.00683848654552983,Increased in senescence
MROH1,Q8NDA8,0.444905006134167,0.000283683978196883,Increased in senescence
MRPL38,Q96DV4,0.325089110165269,0.00604525241098933,Increased in senescence
MRPS10,P82664,0.353808631956657,0.00297461825194212,Increased in senescence
MRPS16,Q9Y3D3,0.365733742539085,0.0049384667482523,Increased in senescence
MRPS18B,Q9Y676,0.403932450891627,0.00231653586428899,Increased in senescence
MRPS18C,Q9Y3D5,0.781935608089448,1.20462718169347e-05,Increased in senescence
MRS2,Q9HD23,0.808199606127443,0.00435013655667564,Increased in senescence
MSRB3,Q8IXL7,0.454372454979726,0.00194294985881531,Increased in senescence
MTARC2,Q969Z3,0.422206112438804,0.00155113933415194,Increased in senescence
MTHFD2,P13995,0.374648793075046,0.00182122607049054,Increased in senescence
MTIF2,P46199,0.341672774126941,0.00251271863876702,Increased in senescence
MTM1,Q13496,0.398609194326063,0.00191805303123952,Increased in senescence
MTMR1,Q13613,0.415847376524184,0.000771625106025312,Increased in senescence
MTRES1,Q9P0P8,0.429110236076511,0.00379915308037577,Increased in senescence
MVK,Q03426,0.35708541771443,0.00576005064960451,Increased in senescence
MVP,Q14764,0.611109867731361,0.000146076370712834,Increased in senescence
MYL6B,P14649,0.434067035981915,0.00749546666684172,Increased in senescence
MYL9,P24844,0.598558513588202,0.000291345101618961,Increased in senescence
MYLK,Q15746,0.92718324602172,2.35580900063711e-05,Increased in senescence
MYO18A,Q92614,0.489779048396748,0.000266881930321696,Increased in senescence
MYO5A,Q9Y4I1,0.369232985106862,0.00296303025929495,Increased in senescence
MYO6,A0A0A0MRM8,0.567817887831676,0.000162095342307328,Increased in senescence
NADSYN1,Q6IA69,0.376833376768285,0.00567360325616629,Increased in senescence
NAF1,Q96HR8,0.331612652854929,0.00546597892976809,Increased in senescence
NAGLU,P54802,0.517358930369085,0.00117866183238044,Increased in senescence
NAT1,P18440,0.499033507934897,0.000378274683815821,Increased in senescence
NAT14,Q8WUY8,0.506314057605159,0.000444168491106473,Increased in senescence
NBAS,A2RRP1,0.325543347085056,0.00521631797295217,Increased in senescence
NBEAL1,A0A804HKS6,0.3925074419598,0.00412228362321992,Increased in senescence
NCAM2,O15394,1.51351554824543,8.82047657381183e-05,Increased in senescence
NCKIPSD,Q9NZQ3,0.377170361945737,0.00258171912198767,Increased in senescence
NCOA7,Q8NI08,0.375008046400588,0.00360476843897128,Increased in senescence
ND1,P03886,0.48113090656766,0.00311720307365733,Increased in senescence
ND2,P03891,0.571854370563624,0.000315375710523388,Increased in senescence
ND4,P03905,0.39753652122161,0.00541686444786549,Increased in senescence
ND5,P03915,0.495408825254465,0.000304076012950938,Increased in senescence
NDRG1,Q92597,0.34331203089096,0.00924563879972367,Increased in senescence
NDUFA13,Q9P0J0,0.325210776301862,0.00125640813704008,Increased in senescence
NDUFA4,O00483,0.88516551629596,0.00377068813691489,Increased in senescence
NDUFAF5,Q5TEU4,0.602748954566369,0.00388640612698044,Increased in senescence
NDUFAF6,Q330K2,0.515723345901318,0.00510515284277366,Increased in senescence
NDUFAF7,Q7L592,0.361668214457008,0.00782145068173946,Increased in senescence
NDUFB1,O75438,0.604206666987306,0.0023208390733479,Increased in senescence
NDUFB10,O96000,0.371594976985296,0.00296850703408783,Increased in senescence
NDUFS2,O75306,0.353906767584647,0.00274586895933283,Increased in senescence
NDUFS5,O43920,0.501204331120384,0.000364998642421424,Increased in senescence
NDUFV1,P49821,0.368522188486335,0.00188584799915711,Increased in senescence
NES,P48681,0.69981783046541,0.000156235287833888,Increased in senescence
NEXN,Q0ZGT2,0.329767250949164,0.00126549481625477,Increased in senescence
NFKBIE,O00221,0.655576406131381,0.00481455745901088,Increased in senescence
NFS1,Q9Y697,0.400925838841943,0.00395637084213556,Increased in senescence
NHERF1,O14745,0.592092382882715,0.000983048925091938,Increased in senescence
NHLRC3,Q5JS37,0.772722838802814,0.000636775334642403,Increased in senescence
NID2,Q14112,0.442505261619623,0.00059070539104005,Increased in senescence
NIPSNAP1,Q9BPW8,0.534984799849983,0.000323366302897205,Increased in senescence
NIPSNAP3A,Q9UFN0,0.357248817170344,0.00236772896628591,Increased in senescence
NIT2,Q9NQR4,0.391786360073684,0.00119171472566431,Increased in senescence
NLRP10,Q86W26,0.634933066142118,0.00419788810918323,Increased in senescence
NLRX1,Q86UT6,0.675356527079519,0.00751833519280858,Increased in senescence
NME3,Q13232,0.384482336687618,0.00236243987035656,Increased in senescence
NNMT,P40261,0.404269136023579,0.00474059881681472,Increased in senescence
NNT,Q13423,0.33994084117063,0.00164330454567516,Increased in senescence
NOTCH3,Q9UM47,0.694148055849176,4.40910666565218e-05,Increased in senescence
NPEPL1,Q8NDH3,0.396757298083454,0.00785104829499724,Increased in senescence
NPR2,P20594,0.398396420303023,0.000569395015245527,Increased in senescence
NPTX1,Q15818,0.537232310020791,0.00656541377596071,Increased in senescence
NR3C2,P08235,0.556784623405584,0.00294395239698461,Increased in senescence
NRGN,Q92686,0.605685476481788,0.00996113165645045,Increased in senescence
NRP1,O14786,0.704942522904012,0.00756732140138666,Increased in senescence
NSDHL,Q15738,0.53766624805942,0.000863996037962631,Increased in senescence
NT5E,P21589,0.446990877660411,0.00189878667006275,Increased in senescence
NTM,Q9P121,0.665434963647868,0.00255893461334943,Increased in senescence
NUBPL,Q8TB37,0.368077764078443,0.00430317667219764,Increased in senescence
NUCB2,P80303,0.392111090738943,0.00456353785557802,Increased in senescence
NUDT18,Q6ZVK8,0.72958487429894,0.00622499552848332,Increased in senescence
NUPR1,O60356,1.02005209170698,0.00218456737671698,Increased in senescence
NXN,Q6DKJ4,0.328729312881794,0.00392984936270538,Increased in senescence
OAT,P04181,0.377406648174134,0.00248402754590498,Increased in senescence
OCIAD1,Q9NX40,0.350783488517035,0.00718686958933234,Increased in senescence
OGFRL1,Q5TC84,0.453621109403372,0.00283990079195135,Increased in senescence
OPA1,O60313,0.381708058646609,0.00120549124003546,Increased in senescence
OPHN1,O60890,0.416259478218425,0.00409895905874328,Increased in senescence
OPLAH,O14841,0.803109075058028,0.00424818880674623,Increased in senescence
OSBP,P22059,0.384173645184315,0.000955500914591942,Increased in senescence
OSBPL3,Q9H4L5,0.351776372995737,0.000815353065356096,Increased in senescence
OSCP1,Q8WVF1,0.623985328977708,0.00184461636874647,Increased in senescence
OTULIN,Q96BN8,0.339730494404794,0.00883646432603638,Increased in senescence
OXR1,Q8N573,0.614597565288168,0.000258921823424495,Increased in senescence
OXSM,Q9NWU1,0.450795921991741,0.00837559151300434,Increased in senescence
OXTR,P30559,0.759767356748331,0.00425922289779182,Increased in senescence
P2RX4,Q99571,0.440415419586554,0.00995698819847735,Increased in senescence
P3H1,Q32P28,0.352070001608396,0.000579740221306455,Increased in senescence
P4HA1,P13674,0.626799745648349,0.000235420825519359,Increased in senescence
PACS2,Q86VP3,0.445470690080597,0.00094307510442195,Increased in senescence
PAFAH1B2,P68402,0.358340831860197,0.000913762879111871,Increased in senescence
PAFAH2,Q99487,0.403507714024173,0.0007501899612404,Increased in senescence
PAG1,Q9NWQ8,0.522281313510165,0.000858675146432663,Increased in senescence
PAK1,Q13153,0.591162063274314,0.000447280032273381,Increased in senescence
PALM2AKAP2,Q9Y2D5,0.540817164872418,0.000140226023610847,Increased in senescence
PAMR1,Q6UXH9,0.548530343643421,0.00751833519280858,Increased in senescence
PARD3B,Q8TEW8,0.519943418027502,0.000694513038952902,Increased in senescence
PARD6G,Q9BYG4,0.842916332346526,0.00218456737671698,Increased in senescence
PARL,Q9H300,0.514652028502653,0.00253900126864801,Increased in senescence
PARP4,Q9UKK3,0.561336383627498,0.000323366302897205,Increased in senescence
PARP9,Q8IXQ6,0.653382373780328,0.000251407323807809,Increased in senescence
PARS2,Q7L3T8,0.570260037590934,0.000119236439461064,Increased in senescence
PCBD1,P61457,0.590780074978536,0.000322893864008857,Increased in senescence
PCCA,P05165,0.445530057448515,0.000695924215399716,Increased in senescence
PCDH7,A0A087X2C4,0.63500533446091,0.000847021810243418,Increased in senescence
PCK2,Q16822,0.47980704642017,0.000344217007825844,Increased in senescence
PCMTD1,Q96MG8,0.769963986047415,0.00256387345469125,Increased in senescence
PCOLCE,Q15113,0.8521047476207,5.22267929510435e-05,Increased in senescence
PCYT2,Q99447,0.338580276900075,0.00101668075628835,Increased in senescence
PDCD4,Q53EL6,0.964384207825521,4.95577139190113e-05,Increased in senescence
PDGFC,Q9NRA1,0.586531600103022,0.000170800240105455,Increased in senescence
PDK1,Q15118,0.821853501542048,3.998757654812e-05,Increased in senescence
PDP1,Q9P0J1,0.427935035035603,0.00488076241050946,Increased in senescence
PEX11B,O96011,0.49040137968937,0.00211636526382775,Increased in senescence
PEX16,Q9Y5Y5,0.32635857784657,0.00509368403223926,Increased in senescence
PFKFB4,Q16877,0.73870012582951,0.00561838438779983,Increased in senescence
PGM5,Q15124,0.770470706637951,3.25665489247082e-05,Increased in senescence
PGPEP1,Q9NXJ5,0.6013929048652,0.00384328920734688,Increased in senescence
PGRMC2,O15173,0.463367250499761,0.000628117518234272,Increased in senescence
PHC1,P78364,1.01604448108553,0.00330861175959184,Increased in senescence
PHKG2,P15735,0.364522890241034,0.00681035297345038,Increased in senescence
PI4K2A,Q9BTU6,0.420478067022273,0.00269983586204411,Increased in senescence
PICK1,Q9NRD5,0.597408603318403,0.00136388318195274,Increased in senescence
PIGO,Q8TEQ8,0.33245447792379,0.00386882588102528,Increased in senescence
PIK3CB,P42338,0.629096902946415,0.00488939566145992,Increased in senescence
PIK3CD,O00329,0.623745721790247,0.00216008138988245,Increased in senescence
PIK3R2,O00459,0.441135807096913,0.00109179173717107,Increased in senescence
PIP4K2C,Q8TBX8,0.640383961318602,9.96380413869021e-05,Increased in senescence
PITPNC1,Q9UKF7,0.596884998564832,0.00191200977427792,Increased in senescence
PLA2G15,Q8NCC3,0.344085650378386,0.00594752435957385,Increased in senescence
PLAT,P00750,0.604863830932555,0.000471518232562569,Increased in senescence
PLBD2,Q8NHP8,0.621379732490851,7.02166193033897e-05,Increased in senescence
PLCB4,A0A7P0MRI8,0.482524002083608,0.00357468270200816,Increased in senescence
PLCD3,Q8N3E9,0.555838121108202,0.00065267910544981,Increased in senescence
PLD2,O14939,0.365836645740981,0.00401988577772588,Increased in senescence
PLEKHA5,Q9HAU0,0.414456174704071,0.000309093216887803,Increased in senescence
PLEKHF2,Q9H8W4,0.398249370592662,0.00452009483444382,Increased in senescence
PLEKHM2,Q8IWE5,0.430631743164238,0.0032918472819481,Increased in senescence
PLEKHO2,Q8TD55,0.419030742596146,0.000323115798270526,Increased in senescence
PLOD1,Q02809,0.400606510119616,0.000509619577089931,Increased in senescence
PLOD2,O00469,0.360242687483705,0.00274627851280666,Increased in senescence
PLPP6,Q8IY26,0.417631243525761,0.00151280024442313,Increased in senescence
PLXNA1,Q9UIW2,0.393553616683405,0.00038160595850234,Increased in senescence
PMPCB,O75439,0.330188320508402,0.000927552121904307,Increased in senescence
PNPLA6,Q8IY17,0.36204349204467,0.00232016415016136,Increased in senescence
POFUT2,Q9Y2G5,0.405651737042817,0.00308899006075081,Increased in senescence
POGLUT1,Q8NBL1,0.403728342621271,0.00204246773250259,Increased in senescence
POLE3,Q9NRF9,0.599620184217763,0.00686331468659218,Increased in senescence
POLI,Q9UNA4,0.39034786025384,0.0084078203853438,Increased in senescence
POLR2L,P62875,0.380282816775807,0.00458754526938411,Increased in senescence
POMGNT1,Q8WZA1,0.360372783392933,0.00151163569403846,Increased in senescence
POMT2,Q9UKY4,0.487165510807479,0.00177264171485933,Increased in senescence
PON2,A0A0J9YXF2,0.606033914275443,5.14661079433636e-05,Increased in senescence
POR,P16435,0.407095168944991,0.000477438488645056,Increased in senescence
POSTN,Q15063,0.478320118288678,0.00764500745594907,Increased in senescence
PPA2,Q9H2U2,0.459948926447808,0.00139568604944036,Increased in senescence
PPAT,Q06203,0.388350376760407,0.00784540087979892,Increased in senescence
PPIC,P45877,0.398844280477459,0.00221600713659158,Increased in senescence
PPOX,P50336,0.378274626090299,0.0033308898390496,Increased in senescence
PPP1R21,Q6ZMI0,0.359262514701598,0.00347803616514482,Increased in senescence
PPP1R35,Q8TAP8,0.436279460716611,0.00704487753685073,Increased in senescence
PRAG1,Q86YV5,0.448162474181316,0.00165092185845719,Increased in senescence
PRCP,P42785,0.331804284159027,0.0018178442459296,Increased in senescence
PRDM8,Q9NQV8,0.472597487804311,0.000530676331468633,Increased in senescence
PRDX6,P30041,0.350777148285506,0.0035967075578454,Increased in senescence
PRKACB,P22694,0.376580396629144,0.00430488285282458,Increased in senescence
PRKAR1A,P10644,0.332111614507973,0.00146274950576745,Increased in senescence
PRKAR1B,P31321,0.434921383124159,0.00413257979319401,Increased in senescence
PRKCD,Q05655,0.332377945062554,0.00198111039437738,Increased in senescence
PRKCI,P41743,0.350415959675395,0.00126480791286984,Increased in senescence
PRKG1,Q13976,0.347948294879153,0.00234936209227816,Increased in senescence
PRMT9,Q6P2P2,0.355470626472773,0.00877645923656942,Increased in senescence
PRR14,Q9BWN1,0.521356493290011,0.00160290722933214,Increased in senescence
PSAT1,Q9Y617,0.338390705912296,0.00757749191209346,Increased in senescence
PSD3,Q9NYI0,0.761395138407437,5.16864315419472e-05,Increased in senescence
PSEN2,P49810,0.65147212893573,0.00953816355164877,Increased in senescence
PSMB10,P40306,0.611278090861063,6.41900497218441e-05,Increased in senescence
PSMB2,P49721,0.327609767573804,0.00502711583313754,Increased in senescence
PSMB8,P28062,0.522378530981108,0.000242104313787234,Increased in senescence
PSMB9,P28065,0.482312464960611,0.000323366302897205,Increased in senescence
PSPH,P78330,0.4413168657514,0.00214933591104699,Increased in senescence
PSTPIP2,Q9H939,0.424628949289719,0.00146274950576745,Increased in senescence
PTBP1,A0A0U1RRM4,0.443018782297827,0.00191092676121136,Increased in senescence
PTBP2,Q9UKA9,0.568068848527744,0.000467831693213958,Increased in senescence
PTDSS2,Q9BVG9,0.349602108486138,0.00472465945037492,Increased in senescence
PTGS1,P23219,2.35219593838122,3.01907532802263e-07,Increased in senescence
PTK7,Q13308,0.375459092665594,0.00117899058615056,Increased in senescence
PTPN13,Q12923,0.509001294146216,0.0012009163741102,Increased in senescence
PTPRG,P23470,0.634444534690623,0.000516832598417976,Increased in senescence
PTPRM,P28827,0.597345177137207,0.000782853453344831,Increased in senescence
PTRH2,Q9Y3E5,0.394034535105575,0.00809489251958976,Increased in senescence
PTX3,P26022,0.623523816096863,0.000358865178884749,Increased in senescence
PURA,Q00577,0.353888606204553,0.00762027336673528,Increased in senescence
PXMP2,Q9NR77,0.637111382232352,0.00425332689474297,Increased in senescence
PYCR1,P32322,0.326728307753779,0.00970687238986616,Increased in senescence
PYROXD2,Q8N2H3,0.783875638684524,0.000640805307660684,Increased in senescence
PZP,P20742,0.398484497220256,0.00319279836057098,Increased in senescence
QPRT,Q15274,1.75549947674699,5.62810997283461e-06,Increased in senescence
R3HCC1,Q9Y3T6,0.561408626021727,0.00531409716147461,Increased in senescence
RAB11FIP1,Q6WKZ4,0.524480903940347,0.000473812216637216,Increased in senescence
RAB11FIP5,A0A1B0GTL5,0.350108068010272,0.00361202312351603,Increased in senescence
RAB11FIP5,Q9BXF6,0.984058632020528,0.00184964923872763,Increased in senescence
RAB30,Q15771,0.591731186877155,0.00082132250293284,Increased in senescence
RAB3IL1,E9PK89,0.713884535988218,0.00104360835938395,Increased in senescence
RALGAPB,Q86X10,0.379455287656882,0.00149543267614609,Increased in senescence
RASA1,P20936,0.44086710092035,0.00296303025929495,Increased in senescence
RBBP9,O75884,0.324254120998567,0.00389995719313947,Increased in senescence
RCN1,Q15293,0.603712715697533,0.000217772288029184,Increased in senescence
RCN3,Q96D15,0.643399641872673,0.000647962119263834,Increased in senescence
RDH11,Q8TC12,0.418094799583457,0.00598136854295668,Increased in senescence
RECK,O95980,0.515087291720196,0.000609134823979235,Increased in senescence
REEP3,Q6NUK4,0.458405259712684,0.0017030084278284,Increased in senescence
RETSAT,Q6NUM9,0.359317337019476,0.00796778314837816,Increased in senescence
RFX5,P48382,0.519119003056353,9.53165122402172e-05,Increased in senescence
RGS20,O76081,0.772636546378862,4.40910666565218e-05,Increased in senescence
RHBDD2,Q6NTF9,0.668063645341569,0.00126069940956392,Increased in senescence
RHOT1,Q8IXI2,0.329829146249548,0.00182122607049054,Increased in senescence
RIDA,P52758,0.557928147379428,0.00621808710748566,Increased in senescence
RILPL1,Q5EBL4,0.367335379018964,0.00480615589732169,Increased in senescence
RIT1,Q92963,0.819391648729084,0.00285378104646944,Increased in senescence
RMC1,Q96DM3,0.417432421421569,0.00233111100416714,Increased in senescence
RMDN1,Q96DB5,0.39054046506439,0.00233111100416714,Increased in senescence
RMDN2,Q96LZ7,0.51940517482759,0.00883077408979849,Increased in senescence
RMND1,Q9NWS8,0.378698926109919,0.00498799461227925,Increased in senescence
RNASET2,O00584,0.684114826570486,0.00120549124003546,Increased in senescence
RNF170,Q96K19,0.442575240892825,0.00496556068840397,Increased in senescence
RNFT1,Q5M7Z0,0.523215897044846,0.00580876574369788,Increased in senescence
ROBO1,Q9Y6N7,0.368431369832276,0.00433157173569871,Increased in senescence
RP2,O75695,0.333712056555886,0.00514937827607924,Increased in senescence
RRAGC,Q9HB90,0.605391688104067,0.000136352889122223,Increased in senescence
RRM2B,Q7LG56,0.637188696007566,0.000322893864008857,Increased in senescence
RRS1,Q15050,0.330495923703324,0.00467935246432424,Increased in senescence
RTN1,Q16799,4.11819352079137,3.93696474536432e-08,Increased in senescence
RTN4IP1,Q8WWV3,0.455392443715869,0.000439780659460543,Increased in senescence
RTRAF,Q9Y224,0.33593774108823,0.00319197246756658,Increased in senescence
RUFY3,Q7L099,0.325539610513367,0.00372644750971964,Increased in senescence
S100A10,P60903,0.794539260909517,0.00377700355134455,Increased in senescence
S100A13,Q99584,0.658800005235872,0.000209222576946404,Increased in senescence
S100A16,Q96FQ6,0.409958134360309,0.00198453681580578,Increased in senescence
S100A6,P06703,0.555073205051311,0.00878090895824201,Increased in senescence
SAMD8,Q96LT4,0.427417819478265,0.00894445476288975,Increased in senescence
SAMD9,Q5K651,0.549415890936263,0.000307534870866779,Increased in senescence
SAMD9L,Q8IVG5,0.499759688120003,0.00409895905874328,Increased in senescence
SARDH,Q9UL12,0.605106682815062,0.000266881930321696,Increased in senescence
SARM1,Q6SZW1,0.345721232629991,0.00248402754590498,Increased in senescence
SAT2,Q96F10,0.575364417243662,0.000525185408207996,Increased in senescence
SCAI,Q8N9R8,0.360873247756764,0.00203468500225993,Increased in senescence
SCAMP1,O15126,0.440399846602467,0.0019471171768427,Increased in senescence
SCAP,Q12770,0.458693410866225,0.000216114336663042,Increased in senescence
SCARB1,Q8WTV0,0.495543883322171,0.000342913137550746,Increased in senescence
SCCPDH,Q8NBX0,0.41908769014541,0.000684092822684261,Increased in senescence
SCD,O00767,0.565451969821339,0.00613368555117285,Increased in senescence
SCFD2,Q8WU76,0.409973926276521,0.000794879424820948,Increased in senescence
SCP2,P22307,0.383144679322871,0.00294395239698461,Increased in senescence
SCRN2,Q96FV2,0.696106965642208,0.00059070539104005,Increased in senescence
SCYL3,Q8IZE3,0.660578462365628,0.00455434702292155,Increased in senescence
SDHB,P21912,0.323860345659369,0.00880465347743718,Increased in senescence
SDHC,Q99643,0.659285582590115,0.000624699587757271,Increased in senescence
SDSL,Q96GA7,0.570295725908561,0.00856906434035727,Increased in senescence
SEC22B,O75396,0.335796010617958,0.00228088067842065,Increased in senescence
SEL1L,Q9UBV2,0.334841029074116,0.00312071462268957,Increased in senescence
SELENBP1,Q13228,0.9148138779451,0.000164063423639565,Increased in senescence
SELENOF,O60613,0.4404939029193,0.00313967768612763,Increased in senescence
SELENOM,Q8WWX9,0.693982523093414,0.00292112923299368,Increased in senescence
SELENON,Q9NZV5,0.370345872413999,0.00537744784977963,Increased in senescence
SEMA3C,Q99985,1.32860307378629,4.94937601270903e-05,Increased in senescence
SERPINB1,P30740,0.684750712660897,6.30024987930267e-05,Increased in senescence
SERPINB7,O75635,0.557777085907535,0.00462595021504205,Increased in senescence
SESN2,P58004,0.404066229689889,0.00273257640190379,Increased in senescence
SFRP1,Q8N474,2.36791295749648,5.98645781814605e-06,Increased in senescence
SFXN1,Q9H9B4,0.345897190951774,0.0028863892129092,Increased in senescence
SFXN2,Q96NB2,0.459367264135617,0.00468011690014229,Increased in senescence
SFXN3,Q9BWM7,0.472361133969649,0.000682130389142792,Increased in senescence
SGIP1,Q9BQI5,0.803737780658977,0.000880481480758557,Increased in senescence
SGSH,P51688,0.756706954662079,4.45475740171135e-05,Increased in senescence
SHFL,Q9NUL5,0.374040106082575,0.00481763243822914,Increased in senescence
SHROOM1,Q2M3G4,0.577386578223287,0.00216008138988245,Increased in senescence
SHROOM3,Q8TF72,0.660960238405444,0.000160256626927095,Increased in senescence
SHTN1,A0MZ66,0.354721515324858,0.00919677931097573,Increased in senescence
SIAE,Q9HAT2,0.617976455487799,0.000880481480758557,Increased in senescence
SIPA1L1,O43166,0.381652894076556,0.00234936209227816,Increased in senescence
SIPA1L3,O60292,0.535288626778943,0.000249418270958923,Increased in senescence
SIRT2,Q8IXJ6,0.394208487199798,0.0063798076221884,Increased in senescence
SIRT5,Q9NXA8,0.397966905556348,0.0071826571942031,Increased in senescence
SLC12A4,Q9UP95,0.380849944987627,0.000515968001466536,Increased in senescence
SLC12A9,Q9BXP2,0.428746374865867,0.00023125703413633,Increased in senescence
SLC15A4,Q8N697,0.463622042069581,0.00199902692937286,Increased in senescence
SLC16A3,O15427,0.368813849472581,0.00126796042937312,Increased in senescence
SLC17A5,Q9NRA2,0.678142546432632,0.000991321128225831,Increased in senescence
SLC20A2,Q08357,0.544837755489915,0.0029758919432389,Increased in senescence
SLC22A18,Q96BI1,0.621773565233788,0.00124019182186715,Increased in senescence
SLC25A1,P53007,0.377309641982777,0.00702575561192534,Increased in senescence
SLC25A12,O75746,0.353415891965042,0.00120549124003546,Increased in senescence
SLC25A20,O43772,0.393018570899699,0.0084078203853438,Increased in senescence
SLC25A21,Q9BQT8,0.394420757669948,0.00376931983575899,Increased in senescence
SLC25A24,Q6NUK1,0.45301406697487,0.00176445402086548,Increased in senescence
SLC25A3,Q00325,0.433544611847715,0.000657272444939649,Increased in senescence
SLC25A35,Q3KQZ1,0.787521881076032,0.00230416634171366,Increased in senescence
SLC25A40,Q8TBP6,0.503993531147671,0.0081500102371231,Increased in senescence
SLC25A51,Q9H1U9,0.864246073788088,0.00630070870310679,Increased in senescence
SLC26A2,P50443,0.331832330560179,0.00310609201481724,Increased in senescence
SLC27A1,Q6PCB7,0.641007135589316,0.000356234384174452,Increased in senescence
SLC2A1,P11166,0.331450446490585,0.00199902692937286,Increased in senescence
SLC2A10,O95528,0.363779711399211,0.00319197246756658,Increased in senescence
SLC2A6,Q9UGQ3,0.572697392463315,0.00141376967302506,Increased in senescence
SLC30A9,Q6PML9,0.540390531091223,0.000520704588314084,Increased in senescence
SLC35B3,Q9H1N7,0.709163687363521,0.000163557155701498,Increased in senescence
SLC35C2,Q9NQQ7,0.550991938236862,0.00995854318785865,Increased in senescence
SLC35D2,Q76EJ3,0.838515159693294,0.000139672386083108,Increased in senescence
SLC35E1,Q96K37,0.341775557623883,0.00376931983575899,Increased in senescence
SLC35F6,Q8N357,0.44636843359384,0.00274586895933283,Increased in senescence
SLC38A10,Q9HBR0,0.385237958061822,0.000442275075480824,Increased in senescence
SLC38A9,Q8NBW4,0.495684479814123,0.00902276104070445,Increased in senescence
SLC44A2,Q8IWA5,0.35320852513653,0.00339914570315398,Increased in senescence
SLC5A3,P53794,0.490467843697576,0.00324628212093707,Increased in senescence
SLCO3A1,Q9UIG8,0.476249942815222,0.0012009163741102,Increased in senescence
SLFN5,Q08AF3,0.49656675517225,0.000695924215399716,Increased in senescence
SLIT2,O94813,0.678891289649343,7.02166193033897e-05,Increased in senescence
SMDT1,Q9H4I9,0.818679556503589,0.00189745221480434,Increased in senescence
SMIM13,P0DJ93,0.458803894123903,0.007986743998434,Increased in senescence
SMPDL3A,Q92484,0.502813308670063,0.00260832945196528,Increased in senescence
SMYD2,Q9NRG4,0.378629963373562,0.00232193161726724,Increased in senescence
SMYD3,Q9H7B4,0.42932769575804,0.00108597354272225,Increased in senescence
SNTB1,Q13884,0.718131455343048,0.000378274683815821,Increased in senescence
SNX33,Q8WV41,0.400230646892425,0.000293588575404979,Increased in senescence
SNX6,Q9UNH7,0.356920062345058,0.00104919590980019,Increased in senescence
SOD2,P04179,0.508885572677436,0.000421175524326431,Increased in senescence
SOD3,P08294,1.06958419475171,0.00555772075059936,Increased in senescence
SPECC1,Q5M775,0.401267990161124,0.000601656802269461,Increased in senescence
SPON2,Q9BUD6,0.711339979532198,0.000695924215399716,Increased in senescence
SPPL2A,Q8TCT8,0.373664935630671,0.00152881038974365,Increased in senescence
SPR,P35270,0.456426171506635,0.00656541377596071,Increased in senescence
SPRYD3,Q8NCJ5,0.479158669041873,0.00527893641363035,Increased in senescence
SQLE,Q14534,0.369717400767566,0.0051511897296004,Increased in senescence
SQOR,Q9Y6N5,0.734060989150738,0.000224642545014352,Increased in senescence
SRPX,P78539,0.454290313546919,0.00729009789593622,Increased in senescence
SSB,P05455,0.358754682586728,0.00126549481625477,Increased in senescence
SSBP1,Q04837,0.379642159555864,0.00998658059754153,Increased in senescence
SSH3,Q8TE77,0.364554328405127,0.00134969920741332,Increased in senescence
SSR1,P43307,0.357723191560034,0.00452209046241616,Increased in senescence
ST3GAL2,Q16842,0.336407730418788,0.00742582195062212,Increased in senescence
STARD5,Q9NSY2,0.813700933370754,0.00184964923872763,Increased in senescence
STAT2,P52630,0.437297044602214,0.0013322984811581,Increased in senescence
STC2,O76061,0.676106132422369,0.00796778314837816,Increased in senescence
STEAP3,Q658P3,0.464859489976302,0.00156343319472194,Increased in senescence
STIM1,H0YDB2,0.526733687291767,0.000261511079642027,Increased in senescence
STRBP,Q96SI9,0.40679194340197,0.000889598190691753,Increased in senescence
STRIP2,Q9ULQ0,0.523096232035272,0.000858675146432663,Increased in senescence
STS,P08842,0.515222052966287,0.00376931983575899,Increased in senescence
STX12,Q86Y82,0.445200251405105,0.000622160838274171,Increased in senescence
STX18,Q9P2W9,0.477655827990027,0.000442930080668595,Increased in senescence
STX3,Q13277,0.557303315937435,0.000584394917175664,Increased in senescence
STXBP1,P61764,0.360139704748548,0.0030090368558365,Increased in senescence
SUCLG2,Q96I99,0.46505086882344,0.000242104313787234,Increased in senescence
SUMF1,Q8NBK3,0.387979617503618,0.00214951405609617,Increased in senescence
SUOX,P51687,0.422009568134186,0.000462678310593977,Increased in senescence
SV2A,Q7L0J3,0.373903171964894,0.000973100740493882,Increased in senescence
SVIL,O95425,0.59505042277004,4.95577139190113e-05,Increased in senescence
SYAP1,Q96A49,0.379181394557222,0.000609134823979235,Increased in senescence
SYNGR1,O43759,0.496068852253469,0.00362848821705796,Increased in senescence
SYNGR2,O43760,0.464271698498955,0.00470197681582883,Increased in senescence
SYPL1,Q16563,0.371915247007259,0.00253900126864801,Increased in senescence
SYT1,P21579,0.588018276224229,0.00206531497917683,Increased in senescence
SYTL2,Q9HCH5,0.573842694220101,0.00143509514211817,Increased in senescence
TAP1,Q03518,0.487656751883659,0.000565286444026994,Increased in senescence
TAP2,Q03519,0.364112699045329,0.00399958999230597,Increased in senescence
TAPBP,O15533,0.72790004540434,0.000855632723542609,Increased in senescence
TARS2,Q9BW92,0.497344998704058,0.000182899108924442,Increased in senescence
TBC1D20,Q96BZ9,0.4342392491467,0.00777702376166464,Increased in senescence
